"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"Studienteilnahme";"Trust_Car_1";"Trust_Car_2";"Trust_Car_3";"car_check";"Manip_Check_1";"Manip_Check_2";"Manip_Check_3";"car_comp1";"car_comp2";"car_comp3";"car_comp4";"car_comp5";"car_consc1";"car_consc2";"car_consc3";"car_consc4";"car_consc5";"car_consc6";"driv_comp1";"driv_comp2";"driv_comp3";"driv_comp4";"driv_comp5";"driv_consc1";"driv_consc2";"driv_consc3";"driv_consc4";"Resp_Bic";"Resp_Car";"Resp_Driver";"Resp_Producer";"Sex";"Age";"Car_Owner";"km_year";"Education";"Occupation";"Occupation_Sonst";"Income";"Quality_1";"Quality_2";"Quality_3";"Quality_4";"Quality_5";"Quality_6";"ext_host";"ip_addr";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail"
"426";"0";"0";"31";"3878440";"-77";"829";"6";"1";"1";"4";"1";"4";"1";"7";"1";"5";"1";"4";"4";"1";"1";"1";"1";"1";"1";"1";"4";"7";"7";"7";"7";"4";"4";"3";"3";"1";"7";"7";"7";"2";"42";"1";"15000";"3";"2";"-99";"1";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"fab674b820177cb406c49bd1745e2f02";"1";"0";"1572559225";"2019-10-31 22:00:25";"2019-10-31 22:14:14";"0000-00-00 00:00:00"
"427";"0";"0";"31";"3878440";"-77";"724";"4";"1";"3";"2";"2";"10";"1";"7";"1";"4";"2";"3";"2";"3";"2";"2";"3";"2";"2";"2";"6";"6";"6";"6";"5";"3";"4";"3";"3";"1";"1";"5";"6";"1";"39";"1";"20000";"4";"5";"-99";"3";"6";"2";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"409299f281a38ee018c5673d64f683c2";"1";"0";"1572618506";"2019-11-01 14:28:26";"2019-11-01 14:40:30";"0000-00-00 00:00:00"
"434";"0";"0";"31";"3878440";"-77";"15412";"2";"1";"2";"3";"3";"5";"1";"5";"1";"5";"4";"3";"3";"5";"5";"5";"3";"4";"1";"1";"6";"5";"5";"5";"4";"1";"1";"1";"1";"2";"4";"6";"2";"2";"55";"1";"30000";"5";"7";"-99";"4";"1";"4";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-J530F Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"077345d6b6884ddee4b187dcb9ffbdf1";"1";"0";"1572696182";"2019-11-02 12:03:02";"2019-11-02 16:19:54";"0000-00-00 00:00:00"
"435";"0";"0";"31";"3878440";"-77";"716";"1";"1";"1";"2";"4";"9";"1";"5";"2";"6";"3";"3";"5";"5";"2";"3";"2";"1";"1";"1";"3";"3";"5";"5";"5";"3";"4";"5";"4";"1";"1";"6";"6";"2";"32";"1";"50000";"4";"2";"-99";"2";"5";"3";"5";"6";"1";"6";"-99";"-99";"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"d158c581fd7390bbc6bea17f3cfdb211";"1";"0";"1572715924";"2019-11-02 17:32:04";"2019-11-02 17:44:00";"0000-00-00 00:00:00"
"437";"0";"0";"31";"3878440";"-77";"790";"6";"1";"3";"2";"3";"9";"2";"5";"4";"5";"4";"6";"5";"5";"5";"5";"5";"5";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"3";"6";"1";"6";"1";"25";"2";"20000";"5";"6";"-99";"0";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"ff9c3309f326a5f1dbe1eb106c1e0b67";"1";"0";"1572803440";"2019-11-03 17:50:40";"2019-11-03 18:03:50";"0000-00-00 00:00:00"
"438";"0";"0";"31";"3878440";"-77";"1146";"3";"1";"1";"1";"4";"10";"1";"4";"2";"4";"5";"6";"7";"7";"5";"6";"5";"6";"7";"7";"5";"6";"7";"6";"6";"6";"5";"5";"6";"1";"4";"4";"4";"1";"57";"1";"30000";"4";"6";"-99";"5";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPad; CPU OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"961d72bbdbe6a69e34bd85a542421b6a";"1";"0";"1572805912";"2019-11-03 18:31:52";"2019-11-03 18:50:58";"0000-00-00 00:00:00"
"439";"0";"0";"31";"3878440";"-77";"584";"6";"1";"5";"5";"4";"9";"2";"6";"1";"6";"6";"6";"6";"6";"7";"3";"3";"6";"3";"3";"6";"5";"6";"6";"4";"4";"3";"3";"6";"4";"6";"6";"6";"1";"60";"1";"15000";"3";"5";"-99";"3";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"a7bbb038411afc805e0199d5ab9ade8b";"1";"0";"1572808536";"2019-11-03 19:15:36";"2019-11-03 19:25:20";"0000-00-00 00:00:00"
"440";"0";"0";"31";"3878440";"-77";"577";"5";"1";"4";"2";"5";"2";"5";"3";"1";"4";"3";"3";"4";"4";"6";"6";"6";"4";"6";"6";"5";"3";"4";"3";"4";"2";"3";"6";"6";"3";"5";"6";"6";"1";"23";"1";"5000";"5";"7";"-99";"4";"7";"1";"7";"5";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"0cba21fa506cdee9fbfc3da33a91f3e3";"1";"0";"1572818630";"2019-11-03 22:03:50";"2019-11-03 22:13:27";"0000-00-00 00:00:00"
"445";"0";"0";"31";"3878440";"-77";"1153";"4";"1";"6";"7";"6";"11";"1";"7";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"1";"5";"1";"7";"2";"54";"1";"15000";"3";"5";"-99";"5";"7";"1";"1";"5";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"29ff9c53be72f5b420664e943592ec3f";"1";"0";"1572943185";"2019-11-05 08:39:45";"2019-11-05 08:58:58";"0000-00-00 00:00:00"
"448";"0";"0";"31";"3878440";"-77";"995";"3";"1";"5";"6";"5";"9";"1";"2";"7";"5";"5";"6";"5";"6";"2";"1";"2";"1";"1";"1";"5";"6";"5";"5";"6";"2";"1";"2";"1";"1";"5";"4";"5";"2";"78";"1";"1000";"2";"2";"-99";"1";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"f3ccf5556e86d2b5b7944aa60bdb6a70";"1";"0";"1572983615";"2019-11-05 19:53:35";"2019-11-05 20:10:10";"0000-00-00 00:00:00"
"449";"0";"0";"31";"3878440";"-77";"578";"6";"1";"6";"6";"5";"11";"1";"1";"7";"6";"6";"5";"6";"5";"1";"1";"2";"1";"1";"2";"6";"6";"5";"6";"5";"2";"1";"1";"1";"1";"6";"2";"6";"1";"81";"1";"1000";"2";"2";"-99";"1";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878436,3878437,3878438,3878439,3878439,3878439,3878439,3878439,3878440";"0";"1";"0";"-77";"-77";"757056cc0690cc50f4d7a5240c16951d";"1";"0";"1573024126";"2019-11-06 07:08:46";"2019-11-06 07:18:24";"0000-00-00 00:00:00"
"450";"0";"0";"31";"3878440";"-77";"306";"3";"1";"6";"6";"6";"9";"2";"2";"6";"5";"6";"6";"6";"5";"1";"1";"2";"2";"1";"1";"6";"6";"5";"6";"5";"2";"1";"1";"2";"2";"5";"2";"5";"2";"76";"1";"1000";"3";"2";"-99";"1";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"8c9c73bf21ed12ddd0eb4424b3b9c4fe";"1";"0";"1573047072";"2019-11-06 13:31:12";"2019-11-06 13:36:18";"0000-00-00 00:00:00"
"451";"0";"0";"31";"3878440";"-77";"591";"2";"1";"4";"3";"1";"9";"6";"2";"1";"6";"4";"3";"5";"6";"5";"6";"2";"6";"2";"4";"4";"2";"2";"6";"3";"5";"2";"4";"5";"1";"4";"6";"5";"1";"26";"1";"23000";"5";"7";"-99";"3";"6";"2";"6";"6";"1";"3";"-99";"-99";"Mozilla/5.0 (Linux; Android 9; ANE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"94f3d2825e2dfdef375c632f1b321e45";"1";"0";"1573065662";"2019-11-06 18:41:02";"2019-11-06 18:50:53";"0000-00-00 00:00:00"
"453";"0";"0";"31";"3878440";"-77";"441";"1";"1";"4";"5";"3";"7";"3";"5";"2";"5";"3";"5";"2";"5";"3";"3";"3";"2";"3";"3";"3";"4";"2";"3";"2";"4";"3";"2";"3";"1";"5";"6";"5";"2";"34";"1";"8000";"5";"1";"-99";"1";"6";"3";"6";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"c281dbadd5726b957295385b82055381";"1";"0";"1573112945";"2019-11-07 07:49:05";"2019-11-07 07:56:26";"0000-00-00 00:00:00"
"454";"0";"0";"31";"3878440";"-77";"534";"6";"1";"4";"5";"5";"8";"1";"6";"5";"6";"5";"5";"6";"6";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"3";"3";"3";"3";"1";"7";"5";"5";"2";"23";"2";"200";"5";"7";"-99";"0";"6";"4";"6";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-J530F Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878439,3878439,3878440";"1";"1";"0";"-77";"-77";"25620b49431554c963559033ddef38ea";"1";"0";"1573115253";"2019-11-07 08:27:33";"2019-11-07 08:36:27";"0000-00-00 00:00:00"
"455";"0";"0";"31";"3878440";"-77";"591";"5";"1";"5";"2";"2";"8";"4";"4";"2";"1";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"3";"4";"3";"3";"3";"2";"3";"4";"3";"2";"6";"3";"5";"2";"32";"1";"12000";"5";"7";"-99";"0";"6";"2";"6";"7";"1";"6";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"f23f0f6fac847a2f14b15cb132be8996";"1";"0";"1573116383";"2019-11-07 08:46:23";"2019-11-07 08:56:14";"0000-00-00 00:00:00"
"456";"0";"0";"31";"3878440";"-77";"613";"1";"1";"3";"4";"4";"6";"4";"6";"1";"4";"2";"3";"3";"3";"4";"4";"4";"4";"3";"2";"6";"6";"6";"6";"6";"5";"5";"6";"6";"1";"4";"7";"5";"2";"31";"1";"15000";"5";"7";"-99";"0";"5";"3";"6";"6";"1";"5";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"e51954af3b61780a3557bef510b9ee66";"1";"0";"1573118162";"2019-11-07 09:16:02";"2019-11-07 09:26:15";"0000-00-00 00:00:00"
"458";"0";"0";"31";"3878440";"-77";"1026";"3";"1";"5";"2";"2";"8";"1";"7";"1";"5";"6";"6";"5";"5";"4";"2";"2";"2";"1";"2";"5";"5";"5";"5";"4";"1";"2";"2";"3";"2";"5";"6";"3";"2";"63";"1";"5000";"3";"4";"-99";"1";"6";"2";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"eab81af901a33c85f215e15ac7981801";"1";"0";"1573124352";"2019-11-07 10:59:12";"2019-11-07 11:16:18";"0000-00-00 00:00:00"
"460";"0";"0";"31";"3878440";"-77";"957";"4";"1";"7";"1";"4";"11";"1";"3";"5";"7";"7";"7";"7";"7";"7";"7";"7";"7";"4";"4";"7";"7";"7";"7";"7";"7";"7";"7";"7";"6";"2";"1";"2";"1";"65";"1";"20000";"5";"7";"-99";"5";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"ca6e8d03c020f3f38d68bac841be3b4a";"1";"0";"1573125479";"2019-11-07 11:17:59";"2019-11-07 11:33:56";"0000-00-00 00:00:00"
"463";"0";"0";"31";"3878440";"-77";"471";"2";"1";"2";"1";"2";"9";"6";"3";"1";"2";"2";"2";"2";"2";"1";"4";"5";"2";"5";"6";"1";"1";"1";"1";"1";"7";"7";"7";"7";"1";"7";"1";"7";"1";"32";"1";"32000";"5";"7";"-99";"4";"7";"3";"7";"7";"1";"5";"-99";"-99";"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"a92a820579971dad3edd6c85c0469eee";"1";"0";"1573158755";"2019-11-07 20:32:35";"2019-11-07 20:40:26";"0000-00-00 00:00:00"
"480";"0";"0";"31";"3878440";"-77";"1473";"5";"1";"1";"2";"3";"11";"6";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"2";"2";"2";"2";"1";"1";"1";"1";"4";"4";"4";"4";"2";"44";"1";"10000";"5";"7";"-99";"1";"6";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"baa8a28759eda96b9ebd6c2aca652da7";"1";"0";"1573394821";"2019-11-10 14:07:01";"2019-11-10 14:31:34";"0000-00-00 00:00:00"
"481";"0";"0";"31";"3878440";"-77";"558";"3";"1";"4";"6";"4";"10";"1";"6";"4";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"4";"4";"4";"4";"2";"39";"1";"15000";"5";"7";"-99";"1";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0.1; D5803) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.96 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"abccb681c98cc4d54c4c8cbffc8de4b7";"1";"0";"1573404069";"2019-11-10 16:41:09";"2019-11-10 16:50:27";"0000-00-00 00:00:00"
"487";"0";"0";"31";"3878440";"-77";"775";"3";"1";"3";"7";"6";"10";"1";"2";"1";"6";"6";"6";"6";"7";"6";"5";"4";"5";"5";"5";"6";"6";"6";"6";"7";"6";"6";"6";"6";"2";"5";"6";"5";"1";"33";"1";"2000";"3";"2";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0.1; A0001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"fc7b0d34f15ad4bd88470cdfc39b482b";"1";"0";"1573411290";"2019-11-10 18:41:30";"2019-11-10 18:54:25";"0000-00-00 00:00:00"
"491";"0";"0";"31";"3878440";"-77";"525";"6";"1";"5";"3";"5";"11";"1";"1";"7";"6";"5";"5";"6";"6";"2";"2";"2";"4";"2";"2";"6";"5";"6";"6";"5";"2";"2";"2";"2";"1";"1";"1";"7";"1";"33";"1";"25000";"5";"7";"-99";"3";"6";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"eca301be944f89b18e149fdfef1b827f";"1";"0";"1573420636";"2019-11-10 21:17:16";"2019-11-10 21:26:01";"0000-00-00 00:00:00"
"492";"0";"0";"31";"3878440";"-77";"1010";"6";"1";"1";"1";"4";"9";"1";"1";"3";"6";"5";"4";"3";"4";"3";"2";"4";"4";"4";"4";"5";"5";"5";"3";"2";"4";"3";"2";"2";"2";"7";"7";"1";"1";"58";"1";"20000";"4";"5";"-99";"3";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"7c94505899258e7e53c5901b5ac62a84";"1";"0";"1573422413";"2019-11-10 21:46:53";"2019-11-10 22:03:43";"0000-00-00 00:00:00"
"493";"0";"0";"31";"3878440";"-77";"822";"4";"1";"3";"3";"2";"11";"2";"6";"1";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"5";"1";"4";"4";"7";"4";"6";"6";"6";"1";"7";"1";"6";"2";"32";"1";"20000";"5";"7";"-99";"4";"6";"1";"7";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878437,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"e04d33ec119cc849410f8a15f00900d8";"1";"0";"1573541208";"2019-11-12 06:46:48";"2019-11-12 07:00:30";"0000-00-00 00:00:00"
"495";"0";"0";"31";"3878440";"-77";"1029";"1";"1";"4";"4";"4";"8";"1";"7";"1";"5";"4";"4";"4";"5";"5";"5";"5";"1";"5";"5";"5";"5";"4";"5";"5";"5";"4";"5";"1";"1";"7";"5";"7";"2";"39";"1";"100";"3";"8";"Verkäufer ";"2";"7";"5";"6";"6";"1";"6";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G900F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"3773a13743b7f7a09063f70cce0532e6";"1";"0";"1573575601";"2019-11-12 16:20:01";"2019-11-12 16:37:10";"0000-00-00 00:00:00"
"498";"0";"0";"31";"3878440";"-77";"455";"1";"1";"4";"3";"2";"11";"1";"6";"3";"4";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"7";"7";"7";"2";"33";"1";"20000";"5";"7";"-99";"3";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPad; CPU OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"952a6992f80e1e76ecc02e77d10fbe09";"1";"0";"1573581009";"2019-11-12 17:50:09";"2019-11-12 17:57:44";"0000-00-00 00:00:00"
"501";"0";"0";"31";"3878440";"-77";"933";"2";"1";"5";"2";"2";"9";"1";"3";"1";"5";"1";"4";"4";"5";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"5";"6";"6";"4";"4";"1";"1";"7";"7";"2";"55";"1";"20000";"3";"2";"-99";"3";"4";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 5.1; XT1032) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.96 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"27f63ca04f495b7f0010fc546611a1f0";"1";"0";"1573596493";"2019-11-12 22:08:13";"2019-11-12 22:23:46";"0000-00-00 00:00:00"
